loan_size,APR,income,principal_paid,interest_paid,loan_term,status,issue_date
14125.0, 19.42%,50620.0,10408.18,7665.03, 60 months,Current,Nov-2011
4000.0,  6.03%,115000.0,4000.0,382.49, 36 months,Fully Paid,Nov-2011
35000.0, 21.28%,120000.0,25556.53,21107.46, 60 months,Current,Dec-2011
14950.0,  9.91%,75000.0,14950.0,2391.03, 36 months,Fully Paid,Nov-2011
16000.0,  7.90%,53000.0,16000.0,1950.79, 36 months,Fully Paid,Nov-2011
2500.0, 12.69%,60000.0,2500.0,441.96, 36 months,Fully Paid,Nov-2011
12000.0, 14.65%,40000.0,12000.0,3412.74, 60 months,Fully Paid,Nov-2011
15000.0, 12.69%,73000.0,15000.0,3107.9, 36 months,Fully Paid,Nov-2011
1000.0, 14.65%,56000.0,1000.0,238.7, 36 months,Fully Paid,Nov-2011
1200.0, 13.49%,110000.0,1200.0,230.67, 36 months,Fully Paid,Nov-2011
16000.0, 19.91%,45000.0,16000.0,2802.71, 36 months,Fully Paid,Nov-2011
4000.0, 11.71%,40452.0,4000.0,765.7, 36 months,Fully Paid,Nov-2011
9450.0, 22.06%,70000.0,9450.0,5509.93, 60 months,Fully Paid,Nov-2011
17000.0, 13.49%,43200.0,17000.0,3763.22, 36 months,Fully Paid,Nov-2011
13600.0, 18.64%,67816.0,13600.0,6743.49, 60 months,Fully Paid,Nov-2011
7200.0, 11.71%,26453.0,2888.44,917.16, 36 months,Charged Off,Nov-2011
17475.0,  9.91%,40000.0,17475.0,1057.95, 36 months,Fully Paid,Nov-2011
16000.0, 12.42%,75000.0,16000.0,1214.78, 36 months,Fully Paid,Nov-2011
15000.0, 14.27%,75000.0,15000.0,3525.7, 36 months,Fully Paid,Nov-2011
12000.0, 11.71%,55200.0,12000.0,2285.93, 36 months,Fully Paid,Nov-2011
35000.0, 19.03%,98500.0,35000.0,16718.3, 60 months,Fully Paid,Nov-2011
12400.0,  7.51%,36800.0,12400.0,732.15, 36 months,Fully Paid,Nov-2011
2500.0, 11.71%,61440.0,2500.0,472.61, 36 months,Fully Paid,Nov-2011
7200.0,  7.90%,41196.0,7200.0,909.66, 36 months,Fully Paid,Nov-2011
12000.0, 15.27%,64400.0,12000.0,4525.02, 60 months,Fully Paid,Nov-2011
6000.0, 10.65%,50000.0,6000.0,1034.65, 36 months,Fully Paid,Nov-2011
10000.0, 11.71%,33200.0,10000.0,1904.56, 36 months,Fully Paid,Nov-2011
15000.0,  8.90%,95000.0,8676.34,1787.52, 36 months,Charged Off,Nov-2011
20000.0, 16.77%,82500.0,20000.0,5237.64, 36 months,Fully Paid,Nov-2011
4000.0,  6.03%,87000.0,4000.0,382.43, 36 months,Fully Paid,Nov-2011
14400.0, 12.42%,100000.0,14400.0,4414.85, 60 months,Fully Paid,Nov-2011
12800.0, 14.65%,39000.0,7465.73,4618.99, 60 months,Charged Off,Nov-2011
12800.0, 18.25%,45000.0,12800.0,4164.87, 60 months,Fully Paid,Nov-2011
12000.0, 17.27%,34200.0,1207.66,1478.66, 60 months,Charged Off,Nov-2011
10625.0, 14.27%,51000.0,1986.15,929.29, 36 months,Charged Off,Nov-2011
7500.0,  7.90%,60000.0,747.93,189.99, 36 months,Charged Off,Nov-2011
14750.0, 13.49%,64500.0,14750.0,4762.42, 60 months,Fully Paid,Nov-2011
17500.0, 11.71%,95950.0,17500.0,3333.34, 36 months,Fully Paid,Nov-2011
16000.0, 11.71%,88000.0,16000.0,2774.27, 36 months,Fully Paid,Nov-2011
6700.0, 15.27%,26000.0,5046.3,2778.35, 60 months,Current,Nov-2011
7000.0, 12.42%,24000.0,7000.0,1416.96, 36 months,Fully Paid,Nov-2011
6625.0,  6.62%,30000.0,6625.0,531.55, 36 months,Fully Paid,Nov-2011
12000.0, 17.58%,25000.0,6328.38,5092.9, 60 months,Charged Off,Nov-2011
7000.0,  7.90%,48226.0,7000.0,844.98, 36 months,Fully Paid,Nov-2011
7000.0, 11.71%,65000.0,7000.0,1333.57, 36 months,Fully Paid,Nov-2011
35000.0, 11.71%,100500.0,26957.05,10920.71, 60 months,Current,Nov-2011
1000.0, 15.27%,38000.0,999.99,252.7, 36 months,Fully Paid,Nov-2011
16000.0, 12.69%,34320.0,16000.0,3017.09, 36 months,Fully Paid,Nov-2011
10000.0, 16.77%,52000.0,10000.0,2690.03, 36 months,Fully Paid,Nov-2011
10500.0, 19.42%,50000.0,7742.63,5704.6, 60 months,Current,Dec-2011
25000.0, 12.69%,80000.0,25000.0,3822.37, 60 months,Fully Paid,Nov-2011
3100.0, 11.71%,55000.0,3100.0,589.82, 36 months,Fully Paid,Nov-2011
25000.0, 11.71%,39600.0,25000.0,485.79, 60 months,Fully Paid,Nov-2011
2500.0,  6.03%,48000.0,2500.0,216.37, 36 months,Fully Paid,Nov-2011
9000.0, 13.49%,70000.0,9000.0,1555.71, 36 months,Fully Paid,Nov-2011
1600.0, 16.29%,26000.0,1600.0,432.65, 36 months,Fully Paid,Nov-2011
10800.0, 14.65%,115000.0,10800.0,2610.1, 36 months,Fully Paid,Nov-2011
20000.0, 13.49%,75000.0,15248.78,7269.08, 60 months,Current,Nov-2011
8000.0, 13.49%,98000.0,8000.0,1770.79, 36 months,Fully Paid,Nov-2011
12000.0, 19.42%,37000.0,12000.0,4946.31, 60 months,Fully Paid,Dec-2011
5000.0,  6.03%,40000.0,5000.0,25.59, 36 months,Fully Paid,Nov-2011
6000.0,  9.91%,63000.0,6000.0,959.14, 36 months,Fully Paid,Nov-2011
8600.0, 10.65%,40000.0,8600.0,1199.68, 36 months,Fully Paid,Nov-2011
9450.0, 16.29%,29000.0,9450.0,2556.74, 36 months,Fully Paid,Nov-2011
5200.0, 12.42%,36850.0,5200.0,1052.46, 36 months,Fully Paid,Nov-2011
6000.0,  8.90%,120000.0,6000.0,857.58, 36 months,Fully Paid,Nov-2011
2800.0, 14.65%,30000.0,2800.0,676.51, 36 months,Fully Paid,Nov-2011
8500.0, 15.27%,53208.0,8500.0,1052.43, 36 months,Fully Paid,Nov-2011
27000.0, 19.91%,98000.0,3822.1,5454.44, 60 months,Charged Off,Nov-2011
3200.0, 13.49%,38400.0,3200.0,707.76, 36 months,Fully Paid,Nov-2011
17050.0, 14.27%,40800.0,17050.0,4045.0, 36 months,Fully Paid,Dec-2011
18000.0, 13.49%,65000.0,18000.0,987.54, 60 months,Fully Paid,Nov-2011
6200.0, 12.69%,40000.0,6200.0,1203.69, 36 months,Fully Paid,Nov-2011
8000.0, 19.42%,50000.0,8000.0,2626.29, 36 months,Fully Paid,Nov-2011
12000.0, 13.49%,47000.0,12000.0,2653.41, 36 months,Fully Paid,Nov-2011
20000.0, 11.71%,45000.0,15390.94,6232.57, 60 months,Current,Dec-2011
3000.0,  6.62%,22800.0,3000.0,314.8, 36 months,Fully Paid,Nov-2011
10000.0, 15.96%,80000.0,6724.48,2403.34, 36 months,Charged Off,Dec-2011
8000.0, 14.65%,30188.4,8000.0,1455.61, 36 months,Fully Paid,Nov-2011
14000.0,  9.91%,103000.0,14000.0,1028.19, 36 months,Fully Paid,Nov-2011
22000.0, 16.77%,57000.0,22000.01,5684.29, 60 months,Fully Paid,Nov-2011
16000.0, 14.27%,85000.0,16000.0,3397.55, 36 months,Fully Paid,Nov-2011
4500.0, 10.65%,64800.0,4500.0,775.12, 36 months,Fully Paid,Nov-2011
8000.0,  6.62%,70000.0,8000.0,768.74, 36 months,Fully Paid,Nov-2011
5000.0, 20.89%,106300.0,5000.0,1741.83, 36 months,Fully Paid,Nov-2011
15000.0, 14.27%,31200.0,15000.0,3257.56, 36 months,Fully Paid,Nov-2011
35000.0, 14.27%,98000.0,35000.0,12347.58, 60 months,Fully Paid,Nov-2011
16000.0,  6.03%,35000.0,16000.0,1314.14, 36 months,Fully Paid,Nov-2011
14400.0, 14.27%,94104.0,14400.0,3381.3, 36 months,Fully Paid,Nov-2011
35000.0,  8.90%,277000.0,35000.0,5003.54, 36 months,Fully Paid,Dec-2011
17000.0,  9.91%,65000.0,17000.0,2717.83, 36 months,Fully Paid,Nov-2011
15000.0, 15.27%,64000.0,15000.0,5946.47, 60 months,Fully Paid,Nov-2011
5600.0,  7.90%,36000.0,5600.0,454.49, 36 months,Fully Paid,Nov-2011
9000.0, 15.96%,54000.0,9000.0,2380.23, 36 months,Fully Paid,Nov-2011
9000.0, 12.42%,48000.0,9000.0,1159.91, 36 months,Fully Paid,Nov-2011
8800.0, 11.71%,42000.0,8800.0,1496.14, 36 months,Fully Paid,Nov-2011
8000.0, 18.25%,45000.0,8000.0,2325.56, 36 months,Fully Paid,Dec-2011
10000.0, 11.71%,38000.0,10000.0,1905.04, 36 months,Fully Paid,Nov-2011
12000.0,  8.90%,39996.0,2152.63,1054.34, 60 months,Charged Off,Nov-2011
5000.0, 10.65%,36000.0,5000.0,862.09, 36 months,Fully Paid,Nov-2011
16000.0, 17.27%,74999.0,16000.0,3697.09, 36 months,Fully Paid,Nov-2011
1925.0,  9.91%,69600.0,1925.0,75.58, 36 months,Fully Paid,Nov-2011
20000.0, 15.96%,80856.0,15017.44,8717.96, 60 months,Current,Nov-2011
4200.0, 20.89%,78000.0,3069.45,2474.5, 60 months,Current,Nov-2011
15000.0,  7.51%,65004.0,15000.0,1212.25, 36 months,Fully Paid,Nov-2011
5200.0, 13.49%,45000.0,5200.0,860.45, 36 months,Fully Paid,Nov-2011
16000.0, 15.27%,110000.0,16000.0,3694.88, 36 months,Fully Paid,Nov-2011
2700.0, 12.69%,15000.0,2700.0,557.06, 36 months,Fully Paid,Nov-2011
4500.0, 11.71%,40000.0,210.47,86.63, 36 months,Charged Off,Nov-2011
2100.0,  6.03%,40000.0,2100.0,117.3, 36 months,Fully Paid,Nov-2011
1000.0, 12.69%,70000.0,1000.0,150.68, 36 months,Fully Paid,Nov-2011
4000.0, 20.30%,55000.0,3832.36,2183.61, 60 months,Fully Paid,Nov-2011
13000.0,  7.90%,42000.0,13000.0,1587.37, 36 months,Fully Paid,Nov-2011
28000.0, 18.64%,140000.0,21760.79,14544.86, 60 months,Current,Nov-2011
22400.0, 18.25%,51000.0,16624.18,11348.83, 60 months,Current,Nov-2011
16000.0,  6.03%,150000.0,16000.0,1530.37, 36 months,Fully Paid,Nov-2011
30500.0, 14.27%,125000.0,23158.22,11797.89, 60 months,Current,Nov-2011
3000.0,  8.90%,43200.0,3000.0,429.03, 36 months,Fully Paid,Nov-2011
30000.0,  9.91%,220000.0,30000.0,4798.45, 36 months,Fully Paid,Nov-2011
20000.0, 12.69%,85000.0,20000.0,4716.7, 60 months,Fully Paid,Nov-2011
4900.0,  6.03%,42000.0,4900.0,468.66, 36 months,Fully Paid,Nov-2011
12000.0, 17.58%,75000.0,1632.83,1969.81, 60 months,Charged Off,Nov-2011
20000.0, 14.27%,120000.0,15188.58,7732.77, 60 months,Current,Nov-2011
7000.0, 15.96%,39000.0,7000.0,1541.93, 36 months,Fully Paid,Nov-2011
3600.0, 11.71%,52000.0,3600.0,167.28, 36 months,Fully Paid,Nov-2011
13200.0, 13.49%,42996.0,10057.03,4792.38, 60 months,Current,Nov-2011
6000.0, 15.27%,20400.0,6000.0,1513.83, 36 months,Fully Paid,Nov-2011
35000.0,  7.90%,408000.0,35000.0,4320.28, 36 months,Fully Paid,Dec-2011
7000.0,  9.91%,37440.0,7000.0,1000.93, 36 months,Fully Paid,Nov-2011
35000.0, 10.65%,160000.0,35000.0,6034.34, 36 months,Fully Paid,Nov-2011
21600.0, 16.77%,75000.0,15716.98,9874.86, 60 months,Current,Nov-2011
7000.0,  7.90%,39000.0,1413.38,337.21, 36 months,Charged Off,Nov-2011
10500.0, 15.96%,45000.0,9058.38,2729.04, 36 months,Charged Off,Nov-2011
15575.0, 14.27%,66000.0,15575.0,543.0, 36 months,Fully Paid,Nov-2011
14000.0, 16.77%,108000.0,10471.46,6451.75, 60 months,Current,Nov-2011
16000.0,  7.90%,35500.0,16000.0,1811.18, 36 months,Fully Paid,Nov-2011
3000.0, 12.69%,42000.0,3000.0,622.07, 36 months,Fully Paid,Nov-2011
7200.0, 19.03%,35000.0,6187.14,2262.14, 36 months,Charged Off,Nov-2011
3200.0, 12.42%,38000.0,3200.0,647.83, 36 months,Fully Paid,Nov-2011
30000.0, 19.42%,150000.0,30000.0,15167.33, 60 months,Fully Paid,Nov-2011
15600.0, 11.71%,70000.0,15600.0,2971.34, 36 months,Fully Paid,Nov-2011
5600.0, 15.27%,51600.0,3970.28,1862.81, 60 months,Charged Off,Nov-2011
3000.0, 11.71%,37000.0,3000.0,570.77, 36 months,Fully Paid,Nov-2011
18000.0,  7.90%,55000.0,18000.0,1050.88, 36 months,Fully Paid,Nov-2011
7200.0, 11.71%,30000.0,7200.0,1369.39, 36 months,Fully Paid,Nov-2011
16000.0, 16.77%,120000.0,11971.07,7376.72, 60 months,Current,Nov-2011
3000.0, 12.69%,39192.0,2133.62,574.82, 36 months,Charged Off,Nov-2011
24000.0, 19.03%,65000.0,24000.0,5269.13, 60 months,Fully Paid,Dec-2011
6000.0,  6.03%,50000.0,6000.0,388.25, 36 months,Fully Paid,Nov-2011
15000.0, 18.25%,45000.0,15000.0,2362.66, 60 months,Fully Paid,Nov-2011
25000.0, 12.42%,162480.0,25000.0,4892.99, 36 months,Fully Paid,Dec-2011
10000.0,  6.03%,60000.0,10000.0,105.12, 36 months,Fully Paid,Nov-2011
15000.0,  6.62%,36000.0,15000.0,534.99, 36 months,Fully Paid,Nov-2011
5000.0, 19.91%,97008.0,3678.45,2795.65, 60 months,Current,Nov-2011
30000.0,  6.62%,89028.0,30000.0,1930.64, 36 months,Fully Paid,Nov-2011
5000.0, 12.42%,22000.0,5000.0,939.01, 36 months,Fully Paid,Nov-2011
7500.0, 16.77%,120000.0,7500.0,2092.25, 36 months,Fully Paid,Nov-2011
35000.0, 12.42%,64620.0,35000.0,11688.59, 60 months,Fully Paid,Nov-2011
16800.0,  6.03%,75000.0,16800.0,1182.38, 36 months,Fully Paid,Nov-2011
35000.0, 17.27%,97936.0,5252.6,6120.64, 60 months,Charged Off,Nov-2011
1800.0,  7.51%,58000.0,1800.0,212.27, 36 months,Fully Paid,Nov-2011
16000.0, 17.27%,63336.0,16000.0,4490.41, 36 months,Fully Paid,Nov-2011
3000.0, 12.42%,90000.0,3000.0,608.32, 36 months,Fully Paid,Nov-2011
5000.0,  6.62%,40000.0,5000.0,526.34, 36 months,Fully Paid,Nov-2011
24000.0, 14.65%,64480.0,2585.3,2512.84, 60 months,Charged Off,Nov-2011
13000.0,  8.90%,25000.0,13000.0,1859.27, 36 months,Fully Paid,Nov-2011
4000.0, 13.49%,30000.0,4000.0,868.64, 36 months,Fully Paid,Nov-2011
25000.0, 19.03%,150000.0,25000.0,10989.15, 60 months,Fully Paid,Nov-2011
15000.0,  7.90%,85000.0,15000.0,366.94, 36 months,Fully Paid,Nov-2011
35000.0,  7.90%,120000.0,35000.0,1385.51, 36 months,Fully Paid,Nov-2011
10000.0, 12.42%,56000.0,10000.0,584.72, 36 months,Fully Paid,Nov-2011
10000.0, 11.71%,73000.0,10000.0,1441.72, 36 months,Fully Paid,Dec-2011
14400.0, 10.65%,45000.0,14399.99,1071.16, 36 months,Fully Paid,Nov-2011
35000.0, 23.52%,108600.0,2664.9,5306.38, 60 months,Charged Off,Nov-2011
6075.0, 12.42%,12000.0,3792.92,1075.96, 36 months,Charged Off,Nov-2011
8000.0,  6.62%,62400.0,8000.0,845.44, 36 months,Fully Paid,Nov-2011
20000.0, 17.27%,57000.0,20000.0,6543.4, 60 months,Fully Paid,Nov-2011
35000.0,  7.90%,125000.0,35000.0,4422.28, 36 months,Fully Paid,Nov-2011
17400.0, 18.25%,48000.0,5648.18,5901.54, 60 months,Charged Off,Nov-2011
16000.0, 17.58%,32000.0,11920.2,7776.23, 60 months,Current,Nov-2011
1600.0, 12.42%,53616.0,1600.0,323.79, 36 months,Fully Paid,Nov-2011
12800.0,  8.90%,50400.0,9978.47,2966.46, 60 months,Current,Nov-2011
7750.0,  6.62%,70000.0,7750.0,815.48, 36 months,Fully Paid,Nov-2011
18000.0, 22.06%,49989.0,4225.07,6216.13, 60 months,Charged Off,Nov-2011
5700.0, 23.52%,95000.0,4100.85,3846.09, 60 months,Current,Nov-2011
12000.0, 15.27%,52000.0,12000.0,4875.15, 60 months,Fully Paid,Nov-2011
6000.0, 13.49%,31200.0,6000.0,1180.22, 36 months,Fully Paid,Nov-2011
3000.0, 13.49%,130000.0,3000.0,662.99, 36 months,Fully Paid,Nov-2011
5600.0,  7.90%,36000.0,5600.0,322.99, 36 months,Fully Paid,Nov-2011
8000.0, 14.65%,33000.0,5903.07,1819.77, 36 months,Charged Off,Nov-2011
30000.0, 16.77%,100000.0,30000.0,3434.54, 36 months,Fully Paid,Nov-2011
20000.0, 13.49%,85000.0,20000.0,4381.31, 36 months,Fully Paid,Nov-2011
10000.0,  9.91%,60000.0,10000.0,850.36, 60 months,Fully Paid,Nov-2011
24000.0,  9.91%,50400.0,24000.0,3433.12, 36 months,Fully Paid,Nov-2011
10800.0, 20.30%,95000.0,429.9,716.9, 60 months,Charged Off,Nov-2011
17600.0, 13.49%,90000.0,4852.7,3678.13, 60 months,Charged Off,Nov-2011
5100.0,  7.90%,53000.0,5100.0,644.55, 36 months,Fully Paid,Nov-2011
6000.0, 12.69%,77000.0,6000.0,1129.58, 36 months,Fully Paid,Nov-2011
1400.0, 13.49%,55000.0,1400.0,309.09, 36 months,Fully Paid,Nov-2011
8000.0, 15.96%,74500.0,8000.0,1263.11, 36 months,Fully Paid,Nov-2011
7500.0, 12.42%,40000.0,7500.0,1519.37, 36 months,Fully Paid,Nov-2011
3175.0,  6.03%,28800.0,3175.0,299.08, 36 months,Fully Paid,Dec-2011
18000.0,  7.90%,96720.0,18000.0,2274.95, 36 months,Fully Paid,Nov-2011
10000.0, 14.65%,99275.0,10000.0,2416.24, 36 months,Fully Paid,Nov-2011
7000.0,  7.90%,73000.0,7000.0,884.74, 36 months,Fully Paid,Nov-2011
20000.0, 14.65%,50000.0,3453.45,3154.62, 60 months,Charged Off,Dec-2011
20500.0, 11.71%,85000.0,20500.0,2394.24, 60 months,Fully Paid,Nov-2011
14800.0, 17.27%,39000.0,14800.0,5491.99, 60 months,Fully Paid,Nov-2011
30000.0, 13.49%,135000.0,16012.26,9968.74, 60 months,Charged Off,Nov-2011
3000.0,  6.03%,66000.0,3000.0,286.85, 36 months,Fully Paid,Nov-2011
5800.0, 17.27%,51000.0,5800.0,2294.44, 60 months,Fully Paid,Nov-2011
4000.0, 10.65%,52500.0,4000.0,689.24, 36 months,Fully Paid,Nov-2011
6000.0, 12.69%,40000.0,6000.01,613.81, 36 months,Fully Paid,Nov-2011
32275.0, 11.71%,77000.0,24858.24,10077.0, 60 months,Current,Nov-2011
35000.0, 18.25%,162000.0,17609.93,9733.56, 36 months,Charged Off,Nov-2011
7800.0,  9.91%,50004.0,6062.84,2038.84, 60 months,Current,Nov-2011
6000.0,  8.90%,27600.0,6000.0,715.01, 36 months,Fully Paid,Nov-2011
6300.0, 14.65%,60000.0,3886.48,1327.04, 36 months,Charged Off,Nov-2011
18000.0, 11.71%,60000.0,5685.04,3445.27, 60 months,Charged Off,Nov-2011
5000.0,  8.90%,36400.0,5000.0,651.6, 36 months,Fully Paid,Nov-2011
16000.0, 12.42%,72000.0,4522.62,1758.27, 36 months,Charged Off,Nov-2011
5000.0,  8.90%,24000.0,5000.0,108.81, 36 months,Fully Paid,Nov-2011
12000.0, 19.03%,62200.0,12000.0,3538.11, 36 months,Fully Paid,Nov-2011
12000.0,  8.90%,50000.0,6124.55,2298.87, 60 months,Charged Off,Nov-2011
30000.0,  9.91%,76800.0,30000.0,7036.12, 60 months,Fully Paid,Dec-2011
1300.0,  7.90%,41000.0,1300.0,164.26, 36 months,Fully Paid,Nov-2011
16000.0,  6.03%,84000.0,16000.0,1530.4, 36 months,Fully Paid,Nov-2011
11250.0, 17.58%,96000.0,11250.0,2428.69, 36 months,Fully Paid,Nov-2011
7000.0, 17.58%,52800.0,7000.0,2054.37, 36 months,Fully Paid,Nov-2011
5000.0,  7.51%,52000.0,5000.0,598.72, 36 months,Fully Paid,Nov-2011
8000.0,  7.90%,64000.0,8000.0,1010.78, 36 months,Fully Paid,Dec-2011
12000.0,  8.90%,38400.0,12000.0,1565.58, 36 months,Fully Paid,Nov-2011
4000.0,  6.03%,48000.0,4000.0,382.43, 36 months,Fully Paid,Nov-2011
7000.0,  9.91%,130000.0,7000.0,1119.12, 36 months,Fully Paid,Nov-2011
7600.0,  6.03%,70920.0,7600.0,652.1, 36 months,Fully Paid,Nov-2011
20000.0, 17.27%,93000.0,20000.0,8977.0, 60 months,Fully Paid,Nov-2011
10000.0, 11.71%,48132.0,10000.0,1902.94, 36 months,Fully Paid,Nov-2011
8000.0,  6.62%,42000.0,8000.0,841.96, 36 months,Fully Paid,Nov-2011
12000.0, 12.42%,60000.0,12000.0,2698.34, 60 months,Fully Paid,Nov-2011
16500.0, 11.71%,33000.0,824.41,630.51, 60 months,Charged Off,Nov-2011
4475.0, 10.65%,15000.0,4475.0,771.9, 36 months,Fully Paid,Nov-2011
5750.0,  8.90%,17000.0,5750.0,822.55, 36 months,Fully Paid,Nov-2011
14600.0, 19.91%,75000.0,14600.0,4433.59, 60 months,Fully Paid,Nov-2011
11200.0, 22.06%,75000.0,8136.2,7028.12, 60 months,Current,Nov-2011
4900.0,  6.03%,77000.0,4900.0,151.84, 36 months,Fully Paid,Nov-2011
10000.0,  7.51%,127500.0,10000.0,183.3, 36 months,Fully Paid,Nov-2011
16000.0,  6.03%,143000.0,16000.0,1506.23, 36 months,Fully Paid,Nov-2011
25200.0, 15.96%,68400.0,25199.99,3163.36, 60 months,Fully Paid,Nov-2011
18650.0, 21.67%,90000.0,1095.71,1969.21, 60 months,Charged Off,Nov-2011
12000.0, 11.71%,64000.0,12000.0,2286.88, 36 months,Fully Paid,Nov-2011
3600.0, 12.69%,90000.0,3600.0,38.26, 36 months,Fully Paid,Nov-2011
15600.0, 17.58%,48000.0,11601.98,7559.57, 60 months,Current,Nov-2011
15000.0, 11.71%,60000.0,14999.99,2309.07, 36 months,Fully Paid,Nov-2011
19200.0, 14.65%,88900.0,19200.0,234.55, 36 months,Fully Paid,Nov-2011
9600.0, 14.65%,60000.0,9600.0,2320.81, 36 months,Fully Paid,Nov-2011
13200.0,  7.51%,83625.0,13200.0,1059.5, 36 months,Fully Paid,Nov-2011
16000.0,  7.51%,50000.0,16000.0,563.16, 36 months,Fully Paid,Nov-2011
12000.0,  6.62%,60000.0,4365.51,718.73, 36 months,Charged Off,Nov-2011
12000.0, 16.77%,93000.0,1078.01,1282.15, 60 months,Charged Off,Nov-2011
4000.0, 14.27%,75000.0,4000.0,595.06, 36 months,Fully Paid,Nov-2011
5000.0,  7.90%,40000.0,753.28,260.06, 36 months,Charged Off,Nov-2011
30000.0, 23.13%,102500.0,1687.56,4490.06, 60 months,Charged Off,Nov-2011
35000.0, 18.64%,146000.0,35000.0,10274.93, 36 months,Fully Paid,Nov-2011
5000.0,  6.62%,46000.0,5000.0,526.1, 36 months,Fully Paid,Nov-2011
6000.0, 15.96%,60000.0,6000.0,1442.32, 36 months,Fully Paid,Nov-2011
5700.0, 19.03%,40000.0,5700.01,697.39, 60 months,Fully Paid,Nov-2011
5000.0, 11.71%,70000.0,5000.0,951.83, 36 months,Fully Paid,Nov-2011
23000.0, 13.49%,45948.0,1954.13,1740.54, 60 months,Charged Off,Nov-2011
12000.0, 16.77%,80600.0,11999.99,3089.76, 60 months,Fully Paid,Nov-2011
25000.0, 10.65%,79000.0,19323.96,7018.69, 60 months,Current,Nov-2011
6000.0,  9.91%,57600.0,6000.0,960.09, 36 months,Fully Paid,Nov-2011
10000.0,  7.51%,60000.0,10000.0,1197.98, 36 months,Fully Paid,Nov-2011
7500.0, 19.03%,150000.0,5535.68,3975.3, 60 months,Current,Nov-2011
7000.0,  7.90%,74346.0,7000.0,884.74, 36 months,Fully Paid,Nov-2011
10000.0, 14.27%,40992.0,10000.0,971.42, 36 months,Fully Paid,Nov-2011
20000.0, 13.49%,52000.0,20000.0,4428.79, 36 months,Fully Paid,Nov-2011
9600.0,  7.90%,145000.0,9600.0,1209.34, 36 months,Fully Paid,Nov-2011
20000.0, 18.25%,58000.0,20000.0,9867.21, 60 months,Fully Paid,Nov-2011
6550.0, 10.65%,47000.0,6550.0,721.2, 36 months,Fully Paid,Nov-2011
2500.0,  9.91%,53000.0,2500.0,405.44, 36 months,Fully Paid,Nov-2011
12000.0, 19.42%,56004.0,12000.0,5171.22, 60 months,Fully Paid,Nov-2011
2500.0,  9.91%,13200.0,304.19,98.11, 36 months,Charged Off,Nov-2011
30400.0, 21.28%,110000.0,22196.79,18332.05, 60 months,Current,Nov-2011
11300.0, 12.69%,59500.0,11300.01,1813.47, 60 months,Fully Paid,Nov-2011
8575.0, 19.42%,27840.0,357.42,274.52, 36 months,Charged Off,Nov-2011
16000.0, 11.71%,42494.0,8634.66,2472.06, 36 months,Charged Off,Nov-2011
13000.0, 11.71%,33600.0,13000.0,3407.91, 60 months,Fully Paid,Nov-2011
8500.0, 10.65%,60353.0,8500.0,1379.44, 36 months,Fully Paid,Nov-2011
6000.0, 12.69%,40000.0,6000.0,565.59, 36 months,Fully Paid,Nov-2011
8800.0,  6.03%,65000.0,8800.0,841.79, 36 months,Fully Paid,Nov-2011
25000.0, 11.71%,102000.0,25000.0,4765.27, 36 months,Fully Paid,Nov-2011
6000.0,  7.51%,32468.8,6000.0,712.92, 36 months,Fully Paid,Nov-2011
12000.0, 10.65%,95000.0,12000.0,106.65, 36 months,Fully Paid,Nov-2011
9600.0, 16.77%,60000.0,7175.11,4417.59, 60 months,Current,Nov-2011
8300.0,  7.90%,35000.0,8300.0,1049.2, 36 months,Fully Paid,Nov-2011
5500.0, 17.58%,33900.0,5500.0,929.89, 36 months,Fully Paid,Nov-2011
35000.0,  7.90%,95000.0,35000.0,3590.3, 36 months,Fully Paid,Nov-2011
3000.0, 11.71%,40000.0,3000.0,381.45, 36 months,Fully Paid,Nov-2011
2500.0, 13.49%,50000.0,2500.0,551.57, 36 months,Fully Paid,Nov-2011
12000.0, 16.77%,64000.0,12000.0,3186.62, 36 months,Fully Paid,Nov-2011
7200.0,  7.90%,149000.0,7200.0,904.82, 36 months,Fully Paid,Nov-2011
2000.0,  6.62%,50000.0,2000.0,209.21, 36 months,Fully Paid,Nov-2011
22000.0, 19.91%,70000.0,22000.0,1748.34, 36 months,Fully Paid,Nov-2011
14000.0,  7.90%,28800.0,14000.0,1772.57, 36 months,Fully Paid,Nov-2011
7500.0, 14.27%,57000.0,7500.0,1113.1, 36 months,Fully Paid,Nov-2011
6000.0,  9.91%,82000.0,6000.0,955.7, 36 months,Fully Paid,Nov-2011
15000.0, 19.42%,55000.0,1961.67,2736.45, 60 months,Charged Off,Nov-2011
22900.0, 18.25%,55000.0,5563.94,6797.85, 60 months,Charged Off,Nov-2011
3500.0,  6.03%,50000.0,3500.0,280.06, 36 months,Fully Paid,Nov-2011
35000.0, 20.89%,70000.0,35000.01,6895.98, 60 months,Fully Paid,Nov-2011
1950.0, 12.69%,12000.0,1950.0,403.04, 36 months,Fully Paid,Nov-2011
12000.0,  6.62%,50000.0,12000.0,813.35, 36 months,Fully Paid,Nov-2011
5000.0, 14.27%,35000.0,5000.0,1171.2, 36 months,Fully Paid,Nov-2011
6250.0, 17.27%,55000.0,6250.0,2628.92, 60 months,Fully Paid,Nov-2011
15000.0, 17.58%,48000.0,11143.07,7305.15, 60 months,Current,Nov-2011
30000.0, 19.91%,173156.0,22080.63,16785.55, 60 months,Current,Nov-2011
